,customerBillingAddress,customerDevice,customerEmail,customerIPAddress,customerPhone,fraudulent,orderAmount,orderId,orderShippingAddress,orderState,transactionId,paymentMethodId,transactionAmount,transactionFailed,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,paymentMethodIssuer
556,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",spoo36hycxgbo0y2tap7,thomasryan@conrad.net,3.225.227.70,1-192-434-2783,False,12,jtoc3i,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",fulfilled,mijozk3a,n5z9rxst8,12,True,False,apple pay,American Express,Citizens First Banks
557,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",spoo36hycxgbo0y2tap7,thomasryan@conrad.net,3.225.227.70,1-192-434-2783,False,22,szs0n9,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",pending,oys0c9e5,n5z9rxst8,22,False,False,apple pay,American Express,Citizens First Banks
558,"0008 Jessica Stream
Mcbridetown, MH 04017",mdoe6wib243y09uaj95z,kwalsh@lopez-gomez.biz,3162:1f06:9114:56d1:f5e8:bf3a:6ad0:b6f2,04103378280,True,31,hoxg2j,"0008 Jessica Stream
Mcbridetown, MH 04017",fulfilled,o39lupeq,kjt28bu2n,31,False,True,card,Maestro,e
559,"0008 Jessica Stream
Mcbridetown, MH 04017",mdoe6wib243y09uaj95z,kwalsh@lopez-gomez.biz,3162:1f06:9114:56d1:f5e8:bf3a:6ad0:b6f2,04103378280,True,35,j7u286,"0008 Jessica Stream
Mcbridetown, MH 04017",fulfilled,x37r5o4e,kjt28bu2n,35,False,True,card,Maestro,e
560,"0008 Jessica Stream
Mcbridetown, MH 04017",mdoe6wib243y09uaj95z,kwalsh@lopez-gomez.biz,3162:1f06:9114:56d1:f5e8:bf3a:6ad0:b6f2,04103378280,True,34,sc5ooc,"0008 Jessica Stream
Mcbridetown, MH 04017",fulfilled,hhg5fwwa,2d00yljsp,34,False,False,paypal,VISA 13 digit,B
561,"PSC 1505, Box 0924
APO AP 49055",9ycz6r0ulpqtc04qxfke,martinezlori@gmail.com,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,353.413.2223x82475,False,10,k0vrw5,"83519 Lauren Highway
Melissafurt, VI 09622",fulfilled,w3lp3m3e,866s0p6rq,10,False,True,card,VISA 13 digit,Solace Banks
562,"PSC 1505, Box 0924
APO AP 49055",9ycz6r0ulpqtc04qxfke,martinezlori@gmail.com,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,353.413.2223x82475,False,35,saobql,"Unit 0506 Box 9852
DPO AE 91209",fulfilled,med79zy3,866s0p6rq,35,True,True,card,VISA 13 digit,Solace Banks
563,"PSC 1505, Box 0924
APO AP 49055",9ycz6r0ulpqtc04qxfke,martinezlori@gmail.com,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,353.413.2223x82475,False,35,saobql,"Unit 0506 Box 9852
DPO AE 91209",fulfilled,4ccan7ny,866s0p6rq,35,False,True,card,VISA 13 digit,Solace Banks
564,"PSC 1505, Box 0924
APO AP 49055",9ycz6r0ulpqtc04qxfke,martinezlori@gmail.com,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,353.413.2223x82475,False,44,aaptkq,"PSC 1505, Box 0924
APO AP 49055",fulfilled,q0cxhnip,866s0p6rq,44,True,True,card,VISA 13 digit,Solace Banks
565,"PSC 1505, Box 0924
APO AP 49055",9ycz6r0ulpqtc04qxfke,martinezlori@gmail.com,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,353.413.2223x82475,False,44,aaptkq,"PSC 1505, Box 0924
APO AP 49055",fulfilled,fv5z6bnc,866s0p6rq,44,False,True,card,VISA 13 digit,Solace Banks
566,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6qy6oa3nqutsyyxzc54c,johnlowery@gmail.com,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,076-099-0630x72770,True,47,1c0bds,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",fulfilled,t2tr0zve,hs3hemcz6,47,False,False,card,Maestro,Vertex Bancorp
567,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6qy6oa3nqutsyyxzc54c,johnlowery@gmail.com,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,076-099-0630x72770,True,22,b8mpa4,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",fulfilled,gzs6it77,hs3hemcz6,22,True,False,card,Maestro,Vertex Bancorp
568,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6qy6oa3nqutsyyxzc54c,johnlowery@gmail.com,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,076-099-0630x72770,True,22,b8mpa4,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",fulfilled,ckvws967,hs3hemcz6,22,False,False,card,Maestro,Vertex Bancorp
569,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6qy6oa3nqutsyyxzc54c,johnlowery@gmail.com,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,076-099-0630x72770,True,46,zxyice,"0989 Larsen Garden Apt. 889
Ryanmouth, DE 72841-9654",fulfilled,7df4i4c9,hs3hemcz6,46,False,False,card,Maestro,Vertex Bancorp
570,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6qy6oa3nqutsyyxzc54c,johnlowery@gmail.com,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,076-099-0630x72770,True,34,oo68hd,"64361 Joseph River Suite 034
East Deborahtown, VI 94168",fulfilled,c5usmga3,hs3hemcz6,34,False,False,card,Maestro,Vertex Bancorp
571,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",6qy6oa3nqutsyyxzc54c,johnlowery@gmail.com,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,076-099-0630x72770,True,46,pc6hb6,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",fulfilled,soaefwfo,8wpdnmsut,46,False,False,paypal,JCB 16 digit,Vertex Bancorp
572,"904 James Route Suite 595
Lake Ruth, CO 66976",felexq5xniffmhhlqdqm,stevehernandez@gmail.com,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,716-379-6345,False,28,3zk1ts,"904 James Route Suite 595
Lake Ruth, CO 66976",failed,7kxhp29x,8ty2ztfnr,28,True,False,apple pay,Maestro,Grand Credit Corporation
573,"904 James Route Suite 595
Lake Ruth, CO 66976",felexq5xniffmhhlqdqm,stevehernandez@gmail.com,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,716-379-6345,False,28,3zk1ts,"904 James Route Suite 595
Lake Ruth, CO 66976",failed,ziocjvea,8ty2ztfnr,28,False,False,apple pay,Maestro,Grand Credit Corporation
574,"904 James Route Suite 595
Lake Ruth, CO 66976",felexq5xniffmhhlqdqm,stevehernandez@gmail.com,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,716-379-6345,False,44,die097,"904 James Route Suite 595
Lake Ruth, CO 66976",fulfilled,8c5f90a5,8ty2ztfnr,44,False,False,apple pay,Maestro,Grand Credit Corporation
575,"904 James Route Suite 595
Lake Ruth, CO 66976",felexq5xniffmhhlqdqm,stevehernandez@gmail.com,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,716-379-6345,False,21,voljhb,"904 James Route Suite 595
Lake Ruth, CO 66976",pending,ds1cg5jj,8ty2ztfnr,21,False,False,apple pay,Maestro,Grand Credit Corporation
576,"904 James Route Suite 595
Lake Ruth, CO 66976",felexq5xniffmhhlqdqm,stevehernandez@gmail.com,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,716-379-6345,False,20,gqm9fm,"904 James Route Suite 595
Lake Ruth, CO 66976",fulfilled,rayscslh,8ty2ztfnr,20,False,False,apple pay,Maestro,Grand Credit Corporation
577,"904 James Route Suite 595
Lake Ruth, CO 66976",felexq5xniffmhhlqdqm,stevehernandez@gmail.com,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,716-379-6345,False,39,frghsc,"904 James Route Suite 595
Lake Ruth, CO 66976",fulfilled,m1w4y3sd,8ty2ztfnr,39,False,False,apple pay,Maestro,Grand Credit Corporation
578,"6698 David Squares Apt. 540
Westburgh, MA 77937",lu49z4dhold8niozpl4w,daniel98@lamb.com,d6d4:7645:ca31:dba3:42b0:c89a:d065:d67d,758.182.1357x89421,False,16,h1poms,"6698 David Squares Apt. 540
Westburgh, MA 77937",fulfilled,lx8113ey,oqkj50e71,16,False,False,card,Discover,Grand Credit Corporation
579,"664 Maurice Row Suite 634
New Jodi, OR 56525",2k850f1rbwvju71sbhqp,ujackson@harris.com,99.149.12.193,852-231-3642x738,False,15,xn5707,"93986 Billy Mission Apt. 556
Barkerborough, OR 94824",failed,apeqsf6w,dby03chrc,15,False,False,card,Mastercard,Rose Bancshares
580,"664 Maurice Row Suite 634
New Jodi, OR 56525",2k850f1rbwvju71sbhqp,ujackson@harris.com,99.149.12.193,852-231-3642x738,False,12,iewgho,"664 Maurice Row Suite 634
New Jodi, OR 56525",fulfilled,kwkd076c,dby03chrc,12,False,False,card,Mastercard,Rose Bancshares
581,"664 Maurice Row Suite 634
New Jodi, OR 56525",2k850f1rbwvju71sbhqp,ujackson@harris.com,99.149.12.193,852-231-3642x738,False,21,shluih,"62659 Jonathon Prairie
Port Daniel, OR 82463-7543",fulfilled,ln2yqoc0,dby03chrc,21,False,False,card,Mastercard,Rose Bancshares
582,"664 Maurice Row Suite 634
New Jodi, OR 56525",2k850f1rbwvju71sbhqp,ujackson@harris.com,99.149.12.193,852-231-3642x738,False,21,shluih,"62659 Jonathon Prairie
Port Daniel, OR 82463-7543",fulfilled,o0acxutg,1phhc3468,21,True,False,card,VISA 13 digit,Bulwark Trust Corp.
583,"664 Maurice Row Suite 634
New Jodi, OR 56525",2k850f1rbwvju71sbhqp,ujackson@harris.com,99.149.12.193,852-231-3642x738,False,14,spmink,"269 Morse Unions
Lauraberg, PW 72001-5352",fulfilled,9a7cmr1e,1phhc3468,14,True,False,card,VISA 13 digit,Bulwark Trust Corp.
584,"233 Jessica Lights
Port Sonya, SC 47511",b054slok65d4k1t01u4a,brittanyhicks@jones.com,89.73.189.96,579-193-1785x676,False,33,gbnio0,"702 Mueller Trail Suite 858
Port Danieltown, AK 29083",fulfilled,sw740j0n,ti77llxpi,33,True,True,card,Diners Club / Carte Blanche,Bulwark Trust Corp.
585,"233 Jessica Lights
Port Sonya, SC 47511",b054slok65d4k1t01u4a,brittanyhicks@jones.com,89.73.189.96,579-193-1785x676,False,33,gbnio0,"702 Mueller Trail Suite 858
Port Danieltown, AK 29083",fulfilled,bi4lb6bp,ti77llxpi,33,False,True,card,Diners Club / Carte Blanche,Bulwark Trust Corp.
586,"391 Rogers Flats Apt. 287
North Rickchester, FM 35587",vc71dbmrdaz78jgi7nhl,deborah38@yahoo.com,8f3c:9e11:63b4:73bb:20d1:86c7:ab70:2e04,06498402936,True,30,sb4gud,"62730 Lisa Fields Suite 857
Nicholasburgh, ND 20013",fulfilled,muzrxahs,kzpdmdk05,30,False,False,card,VISA 16 digit,o
587,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",4gfo1e3xeirjanhwko92,andre74@patrick-decker.com,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,150-073-8610,True,44,99hv2e,"25834 Bruce Mill Suite 697
Stoneberg, MI 63595-1710",fulfilled,kdc3wdhj,z4jrvn93k,44,False,False,card,JCB 16 digit,Bastion Banks
588,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",4gfo1e3xeirjanhwko92,andre74@patrick-decker.com,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,150-073-8610,True,46,nfryte,"04913 Fowler Haven Suite 451
New Joseph, OK 96214-6615",fulfilled,09hmwr4s,z4jrvn93k,46,False,False,card,JCB 16 digit,Bastion Banks
589,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",4gfo1e3xeirjanhwko92,andre74@patrick-decker.com,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,150-073-8610,True,26,yjyogo,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",fulfilled,8f8tkglk,ru0jjkjlt,26,False,False,card,JCB 16 digit,Grand Credit Corporation
590,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",4gfo1e3xeirjanhwko92,andre74@patrick-decker.com,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,150-073-8610,True,36,aj4xtw,"43835 Smith Shoals
Matthewbury, DE 34994-6747",fulfilled,0rtt6tgw,ru0jjkjlt,36,False,False,card,JCB 16 digit,Grand Credit Corporation
591,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",4gfo1e3xeirjanhwko92,andre74@patrick-decker.com,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,150-073-8610,True,46,nfryte,"04913 Fowler Haven Suite 451
New Joseph, OK 96214-6615",fulfilled,sdvzm88k,6umtakhhu,46,True,False,apple pay,VISA 16 digit,Her Majesty Trust
592,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",84z3gd4fiabz488ybv9p,patrickcalderon@russo.net,2be:a4d5:eb39:fa22:2650:83d5:917f:5f23,444-358-6570x947,False,16,kbhr9h,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",fulfilled,vo7nj6b8,sptgc1wgt,16,False,False,apple pay,American Express,Her Majesty Trust
593,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",84z3gd4fiabz488ybv9p,patrickcalderon@russo.net,2be:a4d5:eb39:fa22:2650:83d5:917f:5f23,444-358-6570x947,False,47,0nzjdh,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",fulfilled,s3t5yx6o,sptgc1wgt,47,True,False,apple pay,American Express,Her Majesty Trust
594,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",84z3gd4fiabz488ybv9p,patrickcalderon@russo.net,2be:a4d5:eb39:fa22:2650:83d5:917f:5f23,444-358-6570x947,False,47,0nzjdh,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",fulfilled,jyjpu7xe,sptgc1wgt,47,False,False,apple pay,American Express,Her Majesty Trust
595,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",ecu7ezz0ue67v3fce1o3,mitchellvickie@brewer-jones.com,181.90.104.120,313-124-3836x3528,True,31,6086rd,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",failed,ryxa1mzn,x644o186l,31,False,False,card,JCB 16 digit,His Majesty Bank Corp.
596,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",ecu7ezz0ue67v3fce1o3,mitchellvickie@brewer-jones.com,181.90.104.120,313-124-3836x3528,True,61,tq151t,"000 Edward Crescent
Arnoldtown, MD 24766",fulfilled,waeqt53t,x644o186l,61,False,False,card,JCB 16 digit,His Majesty Bank Corp.
597,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",ecu7ezz0ue67v3fce1o3,mitchellvickie@brewer-jones.com,181.90.104.120,313-124-3836x3528,True,34,ns8z3e,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",fulfilled,chd6ii6v,x644o186l,34,False,False,card,JCB 16 digit,His Majesty Bank Corp.
598,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",xgv918sclaz40qlp2fee,sbrown@hughes.biz,16.166.2.0,(250)632-6631x02499,True,30,57yhdo,"06568 Perez Extension Suite 527
Cliffordside, MA 09159-6359",fulfilled,293g6767,wsy5c41nf,30,False,False,card,Voyager,B
599,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",xgv918sclaz40qlp2fee,sbrown@hughes.biz,16.166.2.0,(250)632-6631x02499,True,14,8lfy8d,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",fulfilled,o9wqic08,wsy5c41nf,14,True,False,card,Voyager,B
600,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",xgv918sclaz40qlp2fee,sbrown@hughes.biz,16.166.2.0,(250)632-6631x02499,True,21,gv51sp,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",fulfilled,get2kwes,wsy5c41nf,21,False,False,card,Voyager,B
601,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",xgv918sclaz40qlp2fee,sbrown@hughes.biz,16.166.2.0,(250)632-6631x02499,True,43,zmwtn6,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",fulfilled,8hqq8gnj,usu93euvb,43,False,False,card,Voyager,x
602,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",xgv918sclaz40qlp2fee,sbrown@hughes.biz,16.166.2.0,(250)632-6631x02499,True,14,8lfy8d,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",fulfilled,vksokuxy,usu93euvb,14,False,False,card,Voyager,x
603,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",xgv918sclaz40qlp2fee,sbrown@hughes.biz,16.166.2.0,(250)632-6631x02499,True,27,heeu8i,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",fulfilled,iwe4sw3m,vmktpy2mv,27,False,False,card,Discover,o
604,"548 Bryant Inlet
Veronicaside, OK 00522",969zz9zdj8z4gns4sx5p,johnlowery@gmail.com,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,635.676.0955x524,True,35,vcyuse,"548 Bryant Inlet
Veronicaside, OK 00522",fulfilled,qio8vvq7,j3foo2l16,35,False,False,card,JCB 16 digit,Vertex Bancorp
605,"548 Bryant Inlet
Veronicaside, OK 00522",969zz9zdj8z4gns4sx5p,johnlowery@gmail.com,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,635.676.0955x524,True,27,tc712d,"60072 Stokes Walk Suite 799
Ashleyfort, RI 90265",fulfilled,g3bqf8xd,j3foo2l16,27,False,False,card,JCB 16 digit,Vertex Bancorp
606,"548 Bryant Inlet
Veronicaside, OK 00522",969zz9zdj8z4gns4sx5p,johnlowery@gmail.com,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,635.676.0955x524,True,13,jhaub8,"81025 Erin Grove
South Julieville, DC 96006",fulfilled,xi23rned,xpd7j7c5g,13,False,False,card,JCB 16 digit,Fountain Financial Inc.
607,"548 Bryant Inlet
Veronicaside, OK 00522",969zz9zdj8z4gns4sx5p,johnlowery@gmail.com,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,635.676.0955x524,True,46,7h0dat,"548 Bryant Inlet
Veronicaside, OK 00522",fulfilled,my4g00b1,xpd7j7c5g,46,False,False,card,JCB 16 digit,Fountain Financial Inc.
608,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,49,9s9ne9,"16953 Jennifer Springs
Kathybury, IL 02095-3215",failed,1uusmhj9,kcg6rzgch,49,False,False,card,Maestro,Citizens First Banks
609,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,54,t76ess,"935 Michelle Square
Lake Emilyville, AZ 70872",fulfilled,aph71b7b,1tmkeoxbm,54,True,False,card,American Express,Bulwark Trust Corp.
610,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,37,cbxamb,"2798 Berger Fords Apt. 853
Kochton, MT 00589",fulfilled,piabwn96,1tmkeoxbm,37,False,False,card,American Express,Bulwark Trust Corp.
611,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,54,t76ess,"935 Michelle Square
Lake Emilyville, AZ 70872",fulfilled,1exu7d21,oycs53i0s,54,False,False,card,Voyager,Citizens First Banks
612,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,64,zynstd,"46911 Blankenship Lakes
Hernandezside, IN 46923-6076",fulfilled,yb9ejssg,oycs53i0s,64,False,False,card,Voyager,Citizens First Banks
613,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,40,diw3zx,"16953 Jennifer Springs
Kathybury, IL 02095-3215",fulfilled,j3xzwavj,oycs53i0s,40,False,False,card,Voyager,Citizens First Banks
614,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,37,cbxamb,"2798 Berger Fords Apt. 853
Kochton, MT 00589",fulfilled,yneqvvwj,pj3k9zcc7,37,True,False,bitcoin,JCB 16 digit,Solace Banks
615,"16953 Jennifer Springs
Kathybury, IL 02095-3215",navessqcnmc9csfjn5cj,ethompson@jackson-sanders.com,203.246.172.244,962.300.2250,True,43,wjq6ep,"16953 Jennifer Springs
Kathybury, IL 02095-3215",fulfilled,l2t3xn9z,pj3k9zcc7,43,False,False,bitcoin,JCB 16 digit,Solace Banks
616,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",lu4fgcug8dr0dwbcuui1,dawn05@tucker-brown.com,132.132.95.33,(089)703-7360x8848,False,23,ow1cih,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",fulfilled,6incxb5x,3zmkegkb8,23,False,False,paypal,JCB 15 digit,Bastion Banks
617,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",lu4fgcug8dr0dwbcuui1,dawn05@tucker-brown.com,132.132.95.33,(089)703-7360x8848,False,25,1bubxa,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",fulfilled,wmh52bns,3zmkegkb8,25,True,False,paypal,JCB 15 digit,Bastion Banks
618,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",lu4fgcug8dr0dwbcuui1,dawn05@tucker-brown.com,132.132.95.33,(089)703-7360x8848,False,19,p0gdbf,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",fulfilled,xdw33hfp,3zmkegkb8,19,False,False,paypal,JCB 15 digit,Bastion Banks
619,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",lu4fgcug8dr0dwbcuui1,dawn05@tucker-brown.com,132.132.95.33,(089)703-7360x8848,False,32,ak5a9n,"750 Sarah Stream
Andersonfurt, WI 68970",fulfilled,wpd29k0c,7yen1m1q8,32,False,False,card,VISA 13 digit,Vertex Bancorp
620,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",lu4fgcug8dr0dwbcuui1,dawn05@tucker-brown.com,132.132.95.33,(089)703-7360x8848,False,25,1bubxa,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",fulfilled,7yilsi1o,7yen1m1q8,25,True,False,card,VISA 13 digit,Vertex Bancorp
621,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",lu4fgcug8dr0dwbcuui1,dawn05@tucker-brown.com,132.132.95.33,(089)703-7360x8848,False,25,1bubxa,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",fulfilled,c82k5bcv,7yen1m1q8,25,False,False,card,VISA 13 digit,Vertex Bancorp
622,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",lu4fgcug8dr0dwbcuui1,dawn05@tucker-brown.com,132.132.95.33,(089)703-7360x8848,False,27,5lmvrj,"539 Branch Shore
Lake Roy, IA 11884",fulfilled,wgmajf82,f0xnu5om9,27,False,False,card,JCB 16 digit,His Majesty Bank Corp.
